filename,journal,year,paper_uuid,pred_label,reasoning,raw_response
Resolving-the-salesperson-competitiveness-performance-_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Resolving-the-salesperson-competitiveness-performance-_2024_Industrial-Marke,0,"The paper focuses on internal salesforce management, exploring the impact of salesperson competitiveness on sales performance, which does not involve inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal salesforce management, exploring the impact of salesperson competitiveness on sales performance, which does not involve inter-organizational relations."",
    ""decision"": 0
}"
Resource-gain-or-resource-pain--How-managerial-social-su_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Resource-gain-or-resource-pain--How-managerial-social-su_2024_Industrial-Mar,0,"The paper focuses on internal corporate management, specifically salesperson mental health and well-being, and does not explicitly involve inter-organizational relations or adopt a perspective on managing external resources.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically salesperson mental health and well-being, and does not explicitly involve inter-organizational relations or adopt a perspective on managing external resources."",
    ""decision"": 0
}"
Revisiting-the-strategic-role-of-market-segmentation_2024_Industrial-Marketi.md,Industrial_Marketing_Management,2024,Revisiting-the-strategic-role-of-market-segmentation_2024_Industrial-Marketi,0,The paper does not focus on inter-organizational relations and adopts a marketing perspective rather than a managerial viewpoint on external resource management.,"{
    ""reasoning"": ""The paper does not focus on inter-organizational relations and adopts a marketing perspective rather than a managerial viewpoint on external resource management."",
    ""decision"": 0
}"
Risk-sources-and-the-effectiveness-of-the-control-syst_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Risk-sources-and-the-effectiveness-of-the-control-syst_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations between franchisors and franchisees, involves theory development on risk perception management, and adopts a managerial viewpoint from the perspective of franchisors.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations between franchisors and franchisees, involves theory development on risk perception management, and adopts a managerial viewpoint from the perspective of franchisors."",
    ""decision"": 1
}"
Salesperson-knowledge-sourcing-inside-the-vendor-organizat_2024_Industrial-M.md,Industrial_Marketing_Management,2024,Salesperson-knowledge-sourcing-inside-the-vendor-organizat_2024_Industrial-M,0,"The paper focuses on salesperson knowledge sourcing within their own firm, which is an internal corporate management topic and does not explicitly involve inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on salesperson knowledge sourcing within their own firm, which is an internal corporate management topic and does not explicitly involve inter-organizational relations."",
    ""decision"": 0
}"
Should-B2B-start-ups-invest-in-marketing_2024_Industrial-Marketing-Managemen.md,Industrial_Marketing_Management,2024,Should-B2B-start-ups-invest-in-marketing_2024_Industrial-Marketing-Managemen,0,"The paper focuses on B2B start-ups and their marketing investments, which is related to inter-organizational relations, and it involves theory development using signaling theory from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on B2B start-ups and their marketing investments, which is related to inter-organizational relations, and it involves theory development using signaling theory from a managerial viewpoint."",
    ""decision"": 0
}"
Social-media-marketing-assimilation-in-B2B-firms--An-in_2024_Industrial-Mark.md,Industrial_Marketing_Management,2024,Social-media-marketing-assimilation-in-B2B-firms--An-in_2024_Industrial-Mark,0,"The paper focuses on social media marketing assimilation in B2B firms, which is more related to internal corporate management and B2B marketing rather than inter-organizational relations, and does not explicitly involve theory development or testing on inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on social media marketing assimilation in B2B firms, which is more related to internal corporate management and B2B marketing rather than inter-organizational relations, and does not explicitly involve theory development or testing on inter-organizational relations."",
    ""decision"": 0
}"
Source-oriented-asymmetric-information-sharing-in-B2B_2024_Industrial-Market.md,Industrial_Marketing_Management,2024,Source-oriented-asymmetric-information-sharing-in-B2B_2024_Industrial-Market,1,"The paper focuses on inter-organizational relations, specifically B2B negotiations, involves theory development on information asymmetry and negotiation strategy, and adopts a managerial viewpoint by providing practical policy suggestions for both buyers and sellers.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically B2B negotiations, involves theory development on information asymmetry and negotiation strategy, and adopts a managerial viewpoint by providing practical policy suggestions for both buyers and sellers."",
    ""decision"": 1
}"
Stalled-data-flows-in-digital-innovation-networks--Und_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Stalled-data-flows-in-digital-innovation-networks--Und_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations in digital innovation networks, involves theory development on stalled data flows and related variety, and adopts a managerial viewpoint on leveraging digital technologies.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in digital innovation networks, involves theory development on stalled data flows and related variety, and adopts a managerial viewpoint on leveraging digital technologies."",
    ""decision"": 1
}"
Strategic-asset-seeking-acquisitions-and-marketing-capabil_2024_Industrial-M.md,Industrial_Marketing_Management,2024,Strategic-asset-seeking-acquisitions-and-marketing-capabil_2024_Industrial-M,1,"The paper explores the drivers of marketing capabilities of Chinese multinationals in the context of strategic asset-seeking acquisitions, which involves inter-organizational relations and adopts a managerial viewpoint with theory development based on the ability-motivation-opportunity framework and the knowledge-based view.","{
    ""reasoning"": ""The paper explores the drivers of marketing capabilities of Chinese multinationals in the context of strategic asset-seeking acquisitions, which involves inter-organizational relations and adopts a managerial viewpoint with theory development based on the ability-motivation-opportunity framework and the knowledge-based view."",
    ""decision"": 1
}"
